,Title,ConRate,DesRate,Author,Date,Content,BookCode
14,믿고 구매합니당~~,5,4,k1103k,2020-07-30,시험이 얼마 안남아서 기출로 마무리하려고 구매햇어요인터넷으루 뽑아서 봐두 되긴 하는데 인쇄도 잘되어있고 해설도 꼼꼼해서 잘 산것 같아요해설이 책의 절반이상이네요  그만큼 자세하게 설명이 잘되어 있습니당오프라인으루 구매하려했는데 심화만 똑 떨어졌드라구요기본은 많이 남아있었거든요 그래서 주저 않고 바로 결재하기 눌렀습니당 탁월한 선택이었길,9791165980245
15,첫구매,5,5,pjh719af,2020-07-25,시험몇주앞두고 기출보하려고샀어요 기본강의들었는데 너무좋았습니다. 선생님 강의는 한국사외적으로 배울점이 너무풍부합니다 역사를초월하는강의였어요^^ 마지막으로 기출풀때 이거면 적당할거같아 구매했구요 해설이 매우좋습니다.시험몇주앞두고 기출보하려고샀어요 기본강의들었는데 너무좋았습니다. 선생님 강의는 한국사외적으로 배울점이 너무풍부합니다 역사를초월하는강의였어요^^ 마지막으로 기출풀때 이거면 적당할거같아 구매했구요 해설이 매우좋습니다.시험몇주앞두고 기출보하려고샀어요 기본강의들었는데 너무좋았습니다. 선생님 강의는 한국사외적으로 배울점이 너무풍부합니다 역사를초월하는강의였어요^^ 마지막으로 기출풀때 이거면 적당할거같아 구매했구요 해설이 매우좋습니다.,9791165980245
0,좋아요,5,5,lmdjy,2020-10-03,2021 심우철 합격영어 2 문법 책 좋아요 . ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 2021 심우철 합격영어 2 문법 책 구성도 깔끔해서 보기 편해요 . ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ2021 심우철 합격영어 2 문법 책 배송도 빨라서 좋아요 . ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,9791162050828
1,문법 좋아요,5,5,CanDoIt,2020-09-02,"막 암기만 하다가, 심우철 선생님 수업들으면서적용하는 방법? 적용하는 습관을 들일 수 있었습니다.이게 공시 문법문제를 풀고, 틀려서 해설을 보면 아! 이거 나 아는데.. 발견을 못했네 싶어요근데 심우철선생님은 적용하고 찾아내는 방법 습관을 길러준니다.이것 저것 검색하다가 어떤 선생님 수업들을지 고민이신 분들 오티강의 듣고 꼭 커리 타길 추천합니다.",9791162050828
2,2021 심우철 합격영어 2 문법,5,5,dbrldh,2020-08-05,문법만 따로 구매할 수 있어 좋아요. 내부 내용도 가독성이 있게 깔끔하고 기출 내용들도 빠짐없이 들어있어요. 심화된 내용이거나 덜 빈출되는 문법사항들은 따로 분류되어 있어서 빠르게 회독할 때 도움이 되는 것 같습니다. 단원별로 OX 기출문제들이 있어서 복습할 때 좋은 것 같습니다. 복습하거나 회독할 때 내용을 읽는 것보다 문제를 풀면서 필요한 부분만 공부할 수 있어 효율적이고 좋은 것 같습니다.,9791162050828
3,심우철 문법,5,5,lw82121,2020-07-26,"심우철 선생님의 강의를 듣기 위해서 구입 했습니다. 심우철 선생님을 선택한 건 콤팩트 하면서도 문제를 푸는 스킬을 알려주는 게 맘에 들어서 였습니다. 예스 쿠폰으로 할인을 받아서 실질적으로는 1만 원 주고 구입할 수 있었습니다. 일단 배송은 하루 배송으로 빨리 왔구요, 다만 책의 끝부분이 조금 구겨져서 왔가지고 살짝 맴찢 했지만 전체적으로는 양호한 편이라 그냥 만족하고 사용하고 있습니다. 내용의 구성은 작년 책 가지고 있는 분들은 아시겠지만 크게 변화된 것 같진 않아요. 영어의 특성상 이론이 크게 변화되지 않기 때문일 수도 있지만요. 아무튼 최신 트렌드를 조금은 반영했고 작년 시험 문제들도 포함 돼있다고 하니 그래도 최신 책으로 공부하는 게 가장 좋을 것 같아서 구매를 했습니다. 작년 책이랑 크게 다르지 않아 구성 부분에 대해서는 크게 할 말이 없네요. 그럼 열공합시다.",9791162050828
0,첫장부터 술술 외워지네요 ㅋㅋㅋ,5,5,히이이익,2020-10-02,예전에 수능때부터 경선식쌤 영단어 많이 외웠었는데 역시 영단어는 경선식쌤 암기 방법이 제일 효율적인것같아요. 기억력 안좋은 저도 한 번을 봐도 최소 50프로는 외울 수 있다고 자부합니다..다음에는 영단어 뿐만아니라 이디엄도 부탁드려요 ㅠㅠ 쌤예전에 수능때부터 경선식쌤 영단어 많이 외웠었는데 역시 영단어는 경선식쌤 암기 방법이 제일 효율적인것같아요. 기억력 안좋은 저도 한 번을 봐도 최소 50프로는 외울 수 있다고 자부합니다..다음에는 영단어 뿐만아니라 이디엄도 부탁드려요 ㅠㅠ 쌤,9791189902025
1,공편토 리뷰,5,5,cocotte,2020-09-28,수능 영단어도 경선식으로 했습니다. 수능과 공무원을 동시에 준비하고 있는 터라 공무원 강의도 이 걸로 할까 고민했습니다. 제가 보는 강의에도 공무원 영단어 강의가 있었지만 결국 경선식을 하기로 결정했습니다. ^^수능 강의의 연상법이 효과가 좋았던 것 같기에 공편토도 기대가 되고더군다나 개정되었다고 그랬기에 더욱 더 기대가 큽니다.공편토로도 효과를 잘 봤으면 좋겠습니다.,9791189902025
2,경선식영단어 공편토,5,5,yhj7787,2020-09-26,"보통 영단어 책을 보면 수능이면 수능, 토익이면 토익, 텝스면 텝스, 토플이면 토플, 편입이면 편입, 공무원이면 공무원 이렇게 세분화 되어 있는데 이 책은 다른 책들과 다르게 공무원, 경찰, 편입, 토플, 텝스어휘를 모두 포함하고 있다는 점이 큰 특징이다. 사실 나는 경선식영단어 공편토처럼 다양한 영어 시험을 위한 어휘 책보다는 하나의 시험에 대한 어휘 책을 선호한다. 그런데 경선식영단어가 굉장히 유명하고 샘플 강의가 좋아서 이 책을 구입하게 되었다. 이 책에 관심이 있는 사람들은 미리보기를 통해 책을 한 번 살펴보고 샘플 강의를 들어보는 것이 좋겠다.",9791189902025
3,[도서] 경선식영단어 공편토,5,1,김모양,2020-09-23,"링 제본해도 되지만 꼭 하라고 추천하지 않습니다. 종이 재질이 반들반들하고 얇은 종이라서 링 제본하고 나면 다닥다닥 붙어서 옵니다. 결국, 한 장씩 잡고 살살 떼줘야 하는데 처음에 요령이 없어서 2장 정도 찢어졌네요. 그리고 튼튼한 트윈링인데 링이 휘어서 왔어요. 책 넘길 때마다 거치적거리네요. 원래 책이 600페이지가 넘는 두꺼운 책이라 그런 것 같아요. 아쉽네요.",9791189902025
4,경선식영단어-공편토,5,5,www0282,2020-09-21,"고딩 때 수능영단어 외우던게 생각나서 찾아보니 경선식 영단어 공편토 편이 따 로 있어서 바로 주문했어요!!강의도 함께하면 훨씬 효율적이라고 하셔서 함께 하려고요!!얼른 강의랑 함께 하고 싶어요!!!......예스 24에서 책관리를 대충하시나봐요,,,귀한책인데 먼지 잔뜩에 구겨져서 왔네요!!!급해서 그냥 사용하긴 하는데 너무하네요 예스24!!",9791189902025
5,경선식영단어 공편토,5,5,이지원,2020-09-21,고등학교 때 경선식 영단어로 효과보고 원하는 대학에 합격해서 공무원 시험 준비도 경선식 영단어를 구입했습니다. 복습까지 철저하게 꾸준히 하면 다른 단어장으로 외우는 것보다 5배 이상의 효과가 있다고 생각합니다. 이번에 새로 개정되었다고 해서 구입했는데 단어마다 그림도 하나하나 들어가 있고 특히 좋은 점은 복습할 수 있는 공간이 있다는 게 맘에 듭니다. 개정하면서 엄청 신경 써서 책을 만드신 게 보이네요. 단순암기가 힘드신 분들께 추천합니다.,9791189902025
6,이제 다시~,5,5,버들,2020-09-07,공무원 시험 준비하면서어휘의 부족함을 항상 느끼지만시간 대비 효율이 너무 안 나와서 자꾸 포기하게 되더라고요.이제 경선식 공편토로 다시 한번 해보려구요~그림과 짧은 스토리를 접목해서 해마학습법을 통해 기억법이 향상된다고 하더라구요~그리고 무료 인강을 봤더니 20분 정도 수업에많은 단어를 암기할 수 있을 거 같아서요.그리고 단어를 자꾸 쓰다보니까 중지에 굳은살도 생기고 너무 아파요 ㅠ.ㅠ경선식 선생님은 필기를 하지 말고그냥 듣기만 하면서 외우라고 하셔서이제 중지 아플 걱정은 덜어봅니다 ㅎㅎ경선식 공편토.그림을 활용한 해마학습법이 제게도 도움이 되길 기대합니다~,9791189902025
7,경선식 영단어 공편토 너무 효율적입니다..,5,5,-,2020-08-23,처음에는 말도 안되는 얘기라 생각했는데 1~5강까지 3시간만에 200단어를 거뜬히 외웠고 중요한건 외운걸 잊어버리지 않고 계속 기억하고 있는 제 자신이네요.. 너무 좋습니다ㅎㅎ 자신감이 생겼습니다ㅎㅎ 그리고 만화까지 첨부하여 해마학습법을 두세배 더 효과있게 책을 구성하여서 마음만 먹으면 단기간에 끝낼 것 같습니다. 7일만에 끝내보겠습니다ㅎㅎ,9791189902025
8,공편토로 단어 완벽 정복 도전!,5,5,몽몽,2020-08-19,토익 공부를 했을 땐 단어책 한 강 외우는 데 1시간이 걸릴 정도로 비효율적인 공부 시간을 보냈습니다. 이번 공무원 영어 단어는 좀 더 효율적으로 공부하기 위해 공편토를 선택했습니다. 단어마다 삽화가 있어서 그런지 두께도 꽤 두껍네요. 한 권을 완벽히 외우면 영어는 문제 없을 거 같아요. 강의와 함께 200% 학습 효과를 기대해 보니다. 공편토로 공무원 영어 정복하겠습니다!,9791189902025
9,영단어의 획기적인 암기법!!,5,5,neagury,2020-08-04,"너무나도 원했던 구성입니다. 선생님은 알고 있었지만. 우연히 알게되어 수강도 듣고자 책도 샀습니다 ^^ 이번기회에 영어단어를  정복하려고 합니다 ~ 화이팅 영어 암기법이 연상작용을 통해서 한다는건 익히 듣고 있었지만잠시 책을 봐도  잘 외워지더라구요 다만, 수강을 좀 들어야 더 암기가 오래남고  제가 공부하는 시험에도 도움이 될거 같아요이번 영어수업을 통해서 책의 진가를 더  느껴보고 싶습니다기대가 200% 되는 책이네요",9791189902025
10,경선칙 영단어 공편토,5,5,thdud2468,2020-08-02,"지금 수능단어 책 구입하고 경선식 에듀에서 강의도 들어가며 공부중에 있습니다. 토익과 공편토 시작할려고 책 구매했습니다. 작년책을 사실 얻어서 가지고 있어서 그걸로 볼려고 했는데 리뉴얼 되었더라구요.. 리뉴얼 책 완전 삽화가 끝내주네요영어와는 대학 2학년 교양필수를 마지막으로 전공도 사실 영어랑은 거리가 먼쪽이라 잊고 있었는데, 결혼 후 재취업을 생각하면서 다시 공부를 시작해븝니다.  지금까지 중등부터 수능 대학까지 본 어휘책중 전 당연 1위라고 생각합니다. 이렇게 기억에 잘 남을 수 있을까요.. 물론 반복의 연속입니다. ^^ 선생님도 강조하시니까요~ 만족합니다^^",9791189902025
11,뉴공편토로 영어완전정복!!,5,5,박지연,2020-07-31,"제가 영포자였는데 그 이유가 100% 단어 외우기 때문이었어요외우면 잊고.. 돌아서면 잊고...전 지금 초등,중학,수능,토익,공편토 등 차례대로 강의를 듣고 있는 중인데요암기율 100% 는 아니여도 그냥 단어보면 자신감이 생겨요!!영어에 대한 재미가 생겼다고나 할까요글구 단어 외우는게 스트레스가 아니라 너무 재밌네요 ㅋㅋ 강의 하시는 것도 재밌고!이번 공편토 새롭게 출간되었다고 해서 기다리다가 샀는데 역시 말이 필요 없네요!! 최고!!장점 : 그림을 추가하여 더욱 더 외우기 쉬운 공편토!! 볼때마다 재밌는 영어단어책!만화책처럼 보는 책!! 복습체크칸이 생김.단점 : 1. 제 개인적으로는 구 공편토의 예전 강의을 듣고 있는지라새 책의 공편토 새 강의를 또 듣기엔 망설여짐...ㅠㅠ (갈등중...)2. 예전 책들과 달라진 구성으로 조금 적응하기 힘듬3. 가격이 조금 비싸짐초등. 중학. 수능 등 책도 그렇고영어 공부를 떠서 먹여주고 또 디저트까지 챙겨주시는 거 같아서ㅋㅋ경선식 선생님께 정말 감사드립니다",9791189902025
12,삽화가 정말 다양하고 많아진 경선식 공편토,5,5,thdud2468,2020-07-30,예전 책을 한번 보기는 했었는데 토익책 본다고 안보다가 이 책을 구입하게 되었어요 예전책은 삽화가 이정도로 많지는 않았는데 이번 리뉴얼 된 책은 삽화의 양이 엄청나네요..깜짝 놀랐습니다~~~더 좋은 책으로 열심히 공부해야겠어요~~  잘 보겠습니다^^ 강의 수능꺼 봤는데 책만으로 외우는 것 보다 더 잘 이해되고 기억에도 잘 남는 것 같아서 매우 만족하고 있습니다.~~ 강의랑 같이 보니 효과가 더 좋은 것 같아요~~,9791189902025
13,"지루한 영단어 암기, 공편토로 깔끔하게 해결 :)",5,5,달빛아래우리,2020-07-30,"시험의 유형을 떠나 모든 영어학습에 있어 가장 중요한 것은 어휘 암기일 것입니다. 단어암기의 중요성을 모르는 사람은 없을테지만, 솔직히 가장 기초가 되는 작업임에도 불구하고 재미도 없고 외워도 금방 까먹는 단어 암기를 미루는 사람이 많을 거라고 봐요. 저도 그렇구요 :) 특히나 공무원이나 편입 영어시험 어휘 수준은 극악이라고 유명하지요ㅠㅠ 영어권 국가 원어민들도 잘 쓰지 않을 단어들이 잔뜩 나오거든요. 비교적 쉬운 수능이나 토익 영단어도 암기하기 싫은데 어렵고 생소한 단어들은 더더 암기하기 싫더라구요ㅠㅠ어려운 단어를 조금이라도 쉽게 공부하기 위해 찾은 것이 바로 경선식 선생님이 쓰신 '공편토' 단어장입니다. 고등학생때도 우선순위영단어나 워드마스터만큼 경선식쌤 단어장이 유명했던 것으로 기억하는데, 경선식쌤 단어장이 유명한 이유는 바로 연상법을 이용한 해마학습법을 통해 단어를 쉽게 암기할 수 있게 해주기 때문이에요~ 거의 10년 전에 외웠던 연상법들 중 몇개는 아직도 기억날 정도거든요. 수능때 도움을 받았던 것이 기억나 이번에도 망설임 없이 경선식쌤 책을 구매하게 되었어요!몰랐는데 이번에 새로 개정판이 나왔나보더라구요! 운이 좋게 개정판을 구입할 수 있게 됐어요~ 표지부터 너무 깔끔하고 이쁘지 않나요? 솔직히 학습서들에서 가장 중요한 것은 안에 내용이라지만 표지 디자인도 무시할 수 없는 요소 중 하나거든요ㅎㅎ 보기 좋은 떡이 먹기도 좋다고 예쁜 책에 손이 더 가게 되는 것이 사실이니까요! 아무튼 큰 기대감을 가지고 책을 펴보았습니다~ 본문입니다. 제 기억으로 경선식쌤 수능 단어장에는 그림이 없었던거 같거든요? (워낙 오래전 일이라 확실하지는 않아요ㅠㅠ) 그런데 공편토에는 단어마다 이렇게 그림이 나와있어요. 찾아보니 공편토 개정하면서 그림을 넣으신것 같네요. 작업하는데 힘드셨겠지만 정말 좋은 아이디어라고 생각해요. 글로만 써있는 것보다 이렇게 그림까지 나와있는게 연상에 훨씬 도움이 되거든요~ 그림도 아기자기하니 귀여워서 눈에 쏙쏙 들어오더라구요. 각 DAY당 30개가 조금 넘는 어휘들이 실려있는데 이렇게 중간중간 복습문제가 나와있어서 중간 복습하기가 정말 편해요! 그리고 단어암기할때 예문을 통해 학습하는게 효과가 좋다고는 하는데, 초딩때부터 영어공부 하면서 단어장에 있는 예문 그렇게 많이 본적이 없거든요. 그럼에도 예문들이 길게 나와있어서 가독성이 떨어지는 경우가 종종 있었는데 공편토는 예문들이 이렇게 한쪽에 몰아서 나와있어요~ 그래서 단어만 나와있는 본문이 훨씬 깔끔하니 좋더라구요. 예문은 어느정도 회독이 끝난 후에 함께 보면 좋을 것 같습니다.   그리고 한 강이 끝나면 총 복습하는 칸이 이렇게 나옵니다! 중간복습도 있고, 총 복습도 있어서 여러번 복습을 할 수 있다는 점이 좋은 것 같아요. 옆에 작은 네모 모양이 있어서 회독하며 모르는 단어를 체크하기도 좋은 것 같구요.총 74강 분량이고 35강 이후부터는 접두어나 어근 등을 통해 암기하는 부분들도 있어요. 이 때도 연상법을 쓰기는 하는데, 연상법을 만들기 어려운 단어들도 최대한 접두어나 어근을 통해 암기의 부담을 줄어주시는게 정말 좋았어요~공편토를 통해 어휘암기를 재미있게 할 수 있을것 같아 기대가 됩니다. 책을 구매한지 얼마 되지 않아 아직 초반 부분밖에 학습하지 못했지만 기존 다른 어휘장으로 공부했을 때보다 어휘암기에 대한 거부감이 훨씬 줄어들었어요! 단어마다 그림 집어넣는거 돈 많이 든다고 예전에 다른 영어강사님 인강 들을때 들었었는데ㅎㅎ 이번에 진짜 심혈을 기울여 개정하신게 티가 나요! 공편토로 열공해서 꼭 좋은 성적 내겠습니당 :)",9791189902025
14,경선식 영단어 공편토 진짜 좋아요!,5,5,tmddms06,2020-07-27,수능때 경선식 영단어 덕분에 성적이 많이 오르고 그 이후에 영어공부를 좋아하게 되었는데요공편토 책 보고 첫번째로는 디자인이 진짜 예뻐서 감탄!!!!두번째로는 책 내용 보고 감동 받았습니다 ㅠㅠ연상에 필요한 만화가 정말 많더라구요!! 재미있게 영단어 공부가 가능할것 같습니다.영어단어 외우는게 너무도 힘든데... 연상법이 있으면 빨리 암기가 가능해서 저는 해마학습법 완전 좋아합니다 ^^이번에도 공부 열심히 해서 영어 성적 많이 올리고 싶습니다~,9791189902025
15,영어단어,5,5,second18,2020-07-27,"현재 공편토 강의랑 같이 듣고 있습니다. 정말 좋습니다.강의는 총 90강으로 편성되어있고, 복습강의 포함되어있습니다.독학할때도 좋지만 무엇보다 강의랑 같이 학습할 때 효과가 배가 됩니다.영어는 본래 언어라 듣고, 말하고, 보고 3박자가 같이 이루어져야 그 실력이 서서히 향상됩니다. 경선식 단어야 말로 그 효과를 제대로 입증해주고 있으며혼자 하기는 어렵지만 같이 한다는 수업방향으로 좀 더 확실하고 빠르게 단어를 습득할 수 있습니다.",9791189902025
16,공무원을 원한다면 공편토,4,4,ejzh5di,2020-07-25,왜 이제야 나왔는지 공무원 공부하면서 제일 힘든게 영어인데 너무 재미있게 편집되어있어서 영어인데도 자꾸 손이가네요!!! 특히 일러스트 만화로 잘 표현되어있어서 해마학습 도움에 짱입니다!특히 영어에 힘들어하시는 분들 이걸로 새로 다시 시작해보면 영어에 흥미를 다시 가질지도 모르겠습니다!!!! 재밌게 영어공부합시다 화이팅  저도 더 열심히 공부해서 공무원 되겠습니다!,9791189902025
17,공편토 새 버전 리뷰,5,5,-,2020-07-24,만화가 있어요 대박~~!!!!!원래 수능단어 공부 했는데 그때는 이렇게 만화가 많지 않았고 구버전 공편토에 비해 그림이 있어 눈에 더 잘들어오고 모든 단어가 포함된 예문도 있어서 복습하기도 좋고 편합니다.진짜.......... 경선식 선생님?은 돈 엄청버시겠다.... 투자나 주식 같은거 있으면 사고 싶은 정도네요..어쨌든 책 보고 제대로 공부하면 후회할 일은 없을 겁니다 최소이득이 최대 이득이면 만점 + 현지인 실력 정도려나? 리스닝이나 독해 같은 것은 없지만 기본으로 필요한게 단어고 저에게도 가장 필요한게 단어라서 전 경선식 영단어 매우 추천합니다,9791189902025
18,공편토,5,5,ehdghqkrtk,2020-07-22,전판 공편토가 다찢어져 새로구입한  뉴공편토 저자인 경선식 선생님은 이책이 대혁명이라고 언급했는데 전판을 사서 공부했던 나로서는 100프로 공감이다. 왜냐하면 전편도 좋았지만아쉬웠던게 그림이 많았으면 단어 암기하는데 더도움이 될텐데라고 항상 생각했다. 그런데 이번판 공편토에는  1400개의 그림이 암기를 도와준다.  또하나 전편 공편토랑은 다른점은체계적인 복습시스템 깔끔히 정리해놓은 어근지금까지 개정판을낸 단어장중에 이정도로 바뀐 단어장이 있을까싶다.,9791189902025
19,경선식 영단어 공편토,5,5,정충보국,2020-07-21,"원래부터 단어암기에 있어 유명했던 공편토 교재. 예전 판보다 일단 커졌고 종이 질 또한 좋아졌네요. 넘기기 수월합니다. 내용을 보면 시작적으로 만화로 통해 암기할 수 있는 양을 늘렸습니다. 독학으로 공부해도 좋겠지만 강의와 병행을 한다면 그 효과는 더욱 커질 것이라고 생각되네요. 접두어와 어근을 통한 연상법도 있어 단어의 형성원리 또한 자연스레 습득할 수 있겠습니다. 공무원, 편입, 토플 빈출 별로 표시가 되어 있어 준비하는 시험에 적절한 대비가 될 것이라고 보네요. 지난 판도 좋았지만 이번 판은 진짜 뭐라 할 수 없을 정도로 발전됐네요. 얼른 공부해서 영어 단어 끝장내고 싶습니다.",9791189902025
20,교재,4,3,ㅇㅅㅇ,2020-07-13,단점우선 이전 판에 비해 가격이 50%나 올랐습니다. (약 1만원)볼륨이 책의 질을 결정하는 것은 아니지만 이전 판에 비해 200여 단어가 줄었습니다.(개인차가 있겠으나) 편집 구성이 바껴서 이제 단어 바로 밑에 예문이 적혀있는게 아니라 따로 각 챕터 끝에 다 모아놨습니다.장점압도적인 그림량!이것 하나로 구매를 결정했습니다.표제어의 50%를 만화 이미지를 수록했더군요.2015년판이나 그 전의 초록색판을 생각하면 장족의 발전입니다.암기할때 그림과 같이 학습하면 더욱 효과적이니 독학하시는 분들에겐 2020년판 구매를 추천합니다.,9791189902025
0,2020 하반기 최신판 위포트 공기업 NCS 모듈형 직업기초능력평가 통합 기본서,5,5,@-@,2020-09-30,"위포트 연구소 저 2020 하반기 최신판 위포트 공기업 NCS 모듈형 직업기초능력평가 통합 기본서 리뷰입니다. NCS 모듈형 부문 베스트셀러 위포트니까 구매했어요~ 공기업 NCS 모듈형 통합 기본서가 필요해서요. 단 한 권으로 모듈 핵심 이론부터 기출, 실전 대비 문제까지 있어서 좋네요. 실전 모의고사 5회도 수록되어있고 온라인 모의고사도 있다는데 참고할게요~모듈 핵심 이론 연습 문제가 있어서 좋아요 그리고 유형별 실력 테스트도 있어서 정말 좋네요",9791161980935
1,단권화의 시작,5,5,뇽이에요,2020-07-29,"모듈형 모의고사를 풀어보고나서 개념을 다시 재정립 할 필요성을 느꼈습니다. 항상 모의고사를 풀고 관련된 개념만 외우는 방향으로 진행했었는데 역부족이었습니다. 따라서 위 책으로 1회독 빨리 하고, 단권화 시키는데 집중하고자 합니다.책에서 가장 마음에 드는 점은 개념 체크 부분!시험 직전 빠르게 보면서 복습할 수 있어 좋습니다.Ox퀴즈, 단답형 등 중요한 키포인트만 보면 더 효율적일 것 같네요",9791161980935
2,2020 하반기 최신판 위포트 공기업 NCS 모듈형 직업기초능력평가 통합 기본서,5,5,dldnjs3825,2020-07-21,"모듈형 자료를 교수자용 자료로 활용하여 보다가, 위포트에서 출판된 모듈형 기본서가 있어서 구매하게 되었습니다. 주변의 입소문으로 위포트 모듈형 기본서에 모듈 이론이 잘 정리되어 있다고 하여 믿고 구매하게 되었습니다. 모듈형 자료를 교수자용 자료로 활용하여 보다가, 위포트에서 출판된 모듈형 기본서가 있어서 구매하게 되었습니다. 주변의 입소문으로 위포트 모듈형 기본서에 모듈 이론이 잘 정리되어 있다고 하여 믿고 구매하게 되었습니다.",9791161980935
3,위포트 믿고 구매합니다~,5,5,먕먕,2020-07-20,위포트 믿고 구매합니다~ 상반기부터 NCS를 접하고 공부하였습니다. 하지만 기본서라고 하면 문제보다 이론이 너무 많이서 공부할 때 효율도 떨어지고 어떤걸 봐야하는지 몰라서 큰 도움을 받지 못했습니다. 그러다가 이번 위포트 교재를 알게 되었는데 기본뿐만 아니라 모의고사도 6회나 수록되어있어서 기본과 실전을 둘다 잡을 수 있는 책이라고 생각되어 구매했습니다. 이번에는 NCS를 졸업하고 싶어요~,9791161980935
4,위포트 모듈형 기본서,5,5,dawoonl,2020-07-18,"모듈형 기본서는 시중에 다양하게 나와있지 않아서 공부하는 데 애로사항이 많았습니다. 그런데 위포트에서 알차게 구성해서 모듈형 기본서가 나와서 드디어 본격적으로 공부할 수 있을것 같습니다. NCS는 모듈형, 피셋형, 피듈... 성격에 따라서 문제가 다소 상이해서 각각에 맞게 공부하는 전략이 진짜~~~~중요하다고 생각합니다..이 기본서를 마무리 짓게 된다면 부족한 실력을 탄탄히 채울 수 있을것 같은 자신감이 드네요 이 한권으로 직무적성검사 전 영역을 잡고...... 기본기를 꽉 !! 채우고 싶습니다 !! 특히, 어떤 책으로 시작해야 할지 고민이 된다면 위포트 NCS모듈형 기본서와 함께 하면 완벽할것 같습니다 !!",9791161980935
5,모듈형 완전 정복!,5,5,포기하지말기,2020-07-17,위포트 교재는 NCS 교재 중에서 믿고 보는 교재인데모듈형 기본서가 나왔다고하니 한번 보고 싶어요!저처럼 준비한지 얼마안되는 초시생들은 기본서 회독이 기초가 되기때문에 상당히 중요다고 생각합니다. 모듈형은 어떻게 접근해야하는지 걱정이 많이되는데 이 교재는 그 걱정을 덜어낼 수 있는 교재가 될것 같아 너무 풀어보고 싶어요.각 파트별로 문제가 정리되어 있고 특히 모의고사로 실전 감각까지 키울수 있는 5회분이 수록되어 있어서 더욱 신뢰가 되네요.연습-적용-실전 3단계가 자연스럽게 될 수 있는 교재가 된다고하니 무조건 봐야한다고 생각됩니다.,9791161980935
6,한권으로 끝장내는 NCS 수험서,5,5,lllilili,2020-07-16,"한권으로 끝장내는 NCS 수험서올해 하반기 공기업 NCS 시험을 대비하기 위한 최적의 교재라고 생각됩니다.NCS에 입문하는 초보자들부터 유경험자까지 모두를 아우를 수 있는 교재 구성으로 핵심기출문제들과 수리계산에 필요한 이론 식 정리, 또한 모듈형과 피듈형 대비까지 연습문제와심화문제로 완벽히 대비할 수 있습니다.특히 구성중에 실전모의고사가 5회분이나 동봉되어 있어 단원별 문제들을 풀어본 후실전대비용으로 실전모의고사를 풀어보면 실전연습에 상당히 큰 도움이 되었습니다.특히 만족스러운점은, 해설지가 상당히 가독성이 좋고 빠르고 쉽게 해설이 되어 있다는점입니다.틀린문제에 대해 해설을 볼때 장황한 설명이 아닌, 핵심 키워드와 핵심 풀이법을 한눈에 파악할 수 있기에더욱 위포트 NCS 교재의 진가가 발휘 되는 것 같습니다.추가로 제공되는 온라인 모의고사 또한 고품질의 문제로, 꼭 풀어보면 좋겠습니다.",9791161980935
7,제목을 입력해주세요2020 하반기 최신판 위포트 공기업 NCS 모듈형 직업기초능력평가 통합 기본서,5,5,mstyeo,2020-07-14,"책이 새롭게 편집되어 새로운 정보들과 동향을 잘 담았다고 생각되구요. 내용 구성과 설명을 보니, 위포트 ncs 공기업이 책이 유난히 기대가 되네요.공부를 하는데 구성도 마음에 들고, 설명과 해설 모두 마음에 듭니다.오류가 적어서 책 구매 후 항상 만족합니다. 뭐 부터 시작해야하는 지 고르기 어려워 하는 수험생들에게 매우 좋을 것 같습니다!각각의 목록이 더 작은 부분으로 세분화 되어 어떻게 공부해야할지 방법을 잘 알려주고 있습니다.공기업 NCS 시험 문제에 기반해서 문제를 추출한 거여서 더 기대 됩니다. 반복해서 학습하다보면 약한 부분과 강한 유형을 파악할 수 있고, 실제 시험장에서 시간을 효율적으로 활용하여 문제를 해결 할 수 있다고 생각합니다.  NCS 10가지 항목 모든 내용이 수록되어 있고, 상당한 양으로 기본을 충분히 다질 수 있을 것 같습니다.실전감각을 익히고 싶었는데 딱 안성맞춤인 교재가 출간되어서 열심히 풀면 좋은결과 있을것 같습니다오답분석 등 실력점검을 할 수 있을 것 같고 현재 위치를 너무 잘 알려줄 것 같습니다. 공부하는데 많은 도움이 되고 정리하는 중이지만 충분히 자료의 수준과 편집이 좋아서 가독성이 높습니다.문제를 모두 풀어보면서 단계적으로 보다 심도있게 학습할 수 있다는 점이 마음에 들었습니다. 기본기를 쌓고 실전 모의고사를 통해 실전 대비를 할 수 있어 기본부터 실전까지 이 책 한 권이면 될 것같아요!깔끔한 문제와 해설통해서 좀더 바른 학습을 하는데에 도움이 될것같고 기본형과 모듈형을 둘다 경험해볼수 있어서 이점이 좋은교재라고 생각하고 ncs공부 하시는분들 에게 추천드립니다.시험처럼 풀어볼 수 있다는 점이 마음에 들고 해설도 친절하게 잘 나와 있어서 좋습니다.",9791161980935
